,Pd_2s
-71.0208,0.0
-71.0108,0.0
-71.0008,0.0
-70.9908,0.0
-70.9808,0.0
-70.9708,0.0
-70.96079999999999,0.0
-70.9508,0.0
-70.9408,0.0
-70.93079999999999,0.0
-70.9208,0.0
-70.9108,0.0
-70.90079999999999,0.0
-70.8908,0.0
-70.8808,0.0
-70.8708,0.0
-70.8608,0.0
-70.85079999999999,0.0
-70.8408,0.0
-70.8308,0.0
-70.82079999999999,0.0
-70.8108,0.0
-70.8008,0.0
-70.79079999999999,0.0
-70.7808,0.0
-70.7708,0.0
-70.7608,0.0
-70.7508,0.0
-70.7408,0.0
-70.7308,0.0
-70.7208,0.0
-70.71079999999999,0.0
-70.7008,0.0
-70.6908,0.0
-70.68079999999999,0.0
-70.6708,0.0
-70.6608,0.0
-70.65079999999999,0.0
-70.6408,0.0
-70.6308,0.0
-70.6208,0.0
-70.6108,0.0
-70.60079999999999,0.0
-70.5908,0.0
-70.5808,0.0
-70.57079999999999,0.0
-70.5608,0.0
-70.5508,0.0
-70.54079999999999,0.0
-70.5308,0.0
-70.5208,0.0
-70.5108,0.0
-70.5008,0.0
-70.4908,0.0
-70.4808,0.0
-70.4708,0.0
-70.46079999999999,0.0
-70.4508,0.0
-70.4408,0.0
-70.43079999999999,0.0
-70.4208,0.0
-70.4108,0.0
-70.40079999999999,0.0
-70.3908,0.0
-70.3808,0.0
-70.3708,0.0
-70.3608,0.0
-70.35079999999999,0.0
-70.3408,0.0
-70.3308,0.0
-70.32079999999999,0.0
-70.3108,0.0
-70.3008,0.0
-70.29079999999999,0.0
-70.2808,0.0
-70.2708,0.0
-70.2608,0.0
-70.2508,0.0
-70.2408,0.0
-70.2308,0.0
-70.2208,0.0
-70.21079999999999,0.0
-70.2008,0.0
-70.1908,0.0
-70.18079999999999,0.0
-70.1708,0.0
-70.1608,0.0
-70.15079999999999,0.0
-70.1408,0.0
-70.1308,0.0
-70.1208,0.0
-70.1108,0.0
-70.10079999999999,0.0
-70.0908,0.0
-70.0808,0.0
-70.07079999999999,0.0
-70.0608,0.0
-70.0508,0.0
-70.04079999999999,0.0
-70.0308,0.0
-70.0208,0.0
-70.0108,0.0
-70.0008,0.0
-69.9908,0.0
-69.9808,0.0
-69.9708,0.0
-69.96079999999999,0.0
-69.9508,0.0
-69.9408,0.0
-69.93079999999999,0.0
-69.9208,0.0
-69.9108,0.0
-69.90079999999999,0.0
-69.8908,0.0
-69.8808,0.0
-69.8708,0.0
-69.8608,0.0
-69.85079999999999,0.0
-69.8408,0.0
-69.8308,0.0
-69.82079999999999,0.0
-69.8108,0.0
-69.8008,0.0
-69.79079999999999,0.0
-69.7808,0.0
-69.7708,0.0
-69.7608,0.0
-69.7508,0.0
-69.7408,0.0
-69.7308,0.0
-69.7208,0.0
-69.71079999999999,0.0
-69.7008,0.0
-69.6908,0.0
-69.68079999999999,0.0
-69.6708,0.0
-69.6608,0.0
-69.65079999999999,0.0
-69.6408,0.0
-69.6308,0.0
-69.6208,0.0
-69.6108,0.0
-69.60079999999999,0.0
-69.5908,0.0
-69.5808,0.0
-69.57079999999999,0.0
-69.5608,0.0
-69.5508,0.0
-69.54079999999999,0.0
-69.5308,0.0
-69.5208,0.0
-69.5108,0.0
-69.5008,0.0
-69.4908,0.0
-69.4808,0.0
-69.4708,0.0
-69.46079999999999,0.0
-69.4508,0.0
-69.4408,0.0
-69.43079999999999,0.0
-69.4208,0.0
-69.4108,0.0
-69.40079999999999,0.0
-69.3908,0.0
-69.3808,0.0
-69.3708,0.0
-69.3608,0.0
-69.35079999999999,0.0
-69.3408,0.0
-69.3308,0.0
-69.32079999999999,0.0
-69.3108,0.0
-69.3008,0.0
-69.29079999999999,0.0
-69.2808,0.0
-69.2708,0.0
-69.2608,0.0
-69.2508,0.0
-69.2408,0.0
-69.2308,0.0
-69.2208,0.0
-69.21079999999999,0.0
-69.2008,0.0
-69.1908,0.0
-69.18079999999999,0.0
-69.1708,0.0
-69.1608,0.0
-69.15079999999999,0.0
-69.1408,0.0
-69.1308,0.0
-69.1208,0.0
-69.1108,0.0
-69.10079999999999,0.0
-69.0908,0.0
-69.0808,0.0
-69.07079999999999,0.0
-69.0608,0.0
-69.0508,0.0
-69.04079999999999,0.0
-69.0308,0.0
-69.0208,0.0
-69.0108,0.0
-69.0008,0.0
-68.9908,0.0
-68.9808,0.0
-68.9708,0.0
-68.96079999999999,0.0
-68.9508,0.0
-68.9408,0.0
-68.93079999999999,0.0
-68.9208,0.0
-68.9108,0.0
-68.90079999999999,0.0
-68.8908,0.0
-68.8808,0.0
-68.8708,0.0
-68.8608,0.0
-68.85079999999999,0.0
-68.8408,0.0
-68.8308,0.0
-68.82079999999999,0.0
-68.8108,0.0
-68.8008,0.0
-68.79079999999999,0.0
-68.7808,0.0
-68.7708,0.0
-68.7608,0.0
-68.7508,0.0
-68.7408,0.0
-68.7308,0.0
-68.7208,0.0
-68.71079999999999,0.0
-68.7008,0.0
-68.6908,0.0
-68.68079999999999,0.0
-68.6708,0.0
-68.6608,0.0
-68.65079999999999,0.0
-68.6408,0.0
-68.6308,0.0
-68.6208,0.0
-68.6108,0.0
-68.60079999999999,0.0
-68.5908,0.0
-68.5808,0.0
-68.57079999999999,0.0
-68.5608,0.0
-68.5508,0.0
-68.54079999999999,0.0
-68.5308,0.0
-68.5208,0.0
-68.5108,0.0
-68.5008,0.0
-68.4908,0.0
-68.4808,0.0
-68.4708,0.0
-68.46079999999999,0.0
-68.4508,0.0
-68.4408,0.0
-68.43079999999999,0.0
-68.4208,0.0
-68.4108,0.0
-68.40079999999999,0.0
-68.3908,0.0
-68.3808,0.0
-68.3708,0.0
-68.3608,0.0
-68.35079999999999,0.0
-68.3408,0.0
-68.3308,0.0
-68.32079999999999,0.0
-68.3108,0.0
-68.3008,0.0
-68.29079999999999,0.0
-68.2808,0.0
-68.2708,0.0
-68.2608,0.0
-68.2508,0.0
-68.2408,0.0
-68.2308,0.0
-68.2208,0.0
-68.21079999999999,0.0
-68.2008,0.0
-68.1908,0.0
-68.18079999999999,0.0
-68.1708,0.0
-68.1608,0.0
-68.15079999999999,0.0
-68.1408,0.0
-68.1308,0.0
-68.1208,0.0
-68.1108,0.0
-68.10079999999999,0.0
-68.0908,0.0
-68.0808,0.0
-68.07079999999999,0.0
-68.0608,0.0
-68.0508,0.0
-68.04079999999999,0.0
-68.0308,0.0
-68.0208,0.0
-68.0108,0.0
-68.0008,0.0
-67.9908,0.0
-67.9808,0.0
-67.9708,0.0
-67.96079999999999,0.0
-67.9508,0.0
-67.9408,0.0
-67.93079999999999,0.0
-67.9208,0.0
-67.9108,0.0
-67.90079999999999,0.0
-67.8908,0.0
-67.8808,0.0
-67.8708,0.0
-67.8608,0.0
-67.85079999999999,0.0
-67.8408,0.0
-67.8308,0.0
-67.82079999999999,0.0
-67.8108,0.0
-67.8008,0.0
-67.79079999999999,0.0
-67.7808,0.0
-67.7708,0.0
-67.7608,0.0
-67.7508,0.0
-67.7408,0.0
-67.7308,0.0
-67.7208,0.0
-67.71079999999999,0.0
-67.7008,0.0
-67.6908,0.0
-67.68079999999999,0.0
-67.6708,0.0
-67.6608,0.0
-67.65079999999999,0.0
-67.6408,0.0
-67.6308,0.0
-67.6208,0.0
-67.6108,0.0
-67.60079999999999,0.0
-67.5908,0.0
-67.5808,0.0
-67.57079999999999,0.0
-67.5608,0.0
-67.5508,0.0
-67.54079999999999,0.0
-67.5308,0.0
-67.5208,0.0
-67.5108,0.0
-67.5008,0.0
-67.4908,0.0
-67.4808,0.0
-67.4708,0.0
-67.46079999999999,0.0
-67.4508,0.0
-67.4408,0.0
-67.43079999999999,0.0
-67.4208,0.0
-67.4108,0.0
-67.40079999999999,0.0
-67.3908,0.0
-67.3808,0.0
-67.3708,0.0
-67.3608,0.0
-67.35079999999999,0.0
-67.3408,0.0
-67.3308,0.0
-67.32079999999999,0.0
-67.3108,0.0
-67.3008,0.0
-67.29079999999999,0.0
-67.2808,0.0
-67.2708,0.0
-67.2608,0.0
-67.2508,0.0
-67.2408,0.0
-67.2308,0.0
-67.2208,0.0
-67.21079999999999,0.0
-67.2008,0.0
-67.1908,0.0
-67.18079999999999,0.0
-67.1708,0.0
-67.1608,0.0
-67.15079999999999,0.0
-67.1408,0.0
-67.1308,0.0
-67.1208,0.0
-67.1108,0.0
-67.10079999999999,0.0
-67.0908,0.0
-67.0808,0.0
-67.07079999999999,0.0
-67.0608,0.0
-67.0508,0.0
-67.04079999999999,0.0
-67.0308,0.0
-67.0208,0.0
-67.0108,0.0
-67.0008,0.0
-66.9908,0.0
-66.9808,0.0
-66.9708,0.0
-66.96079999999999,0.0
-66.9508,0.0
-66.9408,0.0
-66.93079999999999,0.0
-66.9208,0.0
-66.9108,0.0
-66.90079999999999,0.0
-66.8908,0.0
-66.8808,0.0
-66.8708,0.0
-66.8608,0.0
-66.85079999999999,0.0
-66.8408,0.0
-66.8308,0.0
-66.82079999999999,0.0
-66.8108,0.0
-66.8008,0.0
-66.79079999999999,0.0
-66.7808,0.0
-66.7708,0.0
-66.7608,0.0
-66.7508,0.0
-66.7408,0.0
-66.7308,0.0
-66.7208,0.0
-66.71079999999999,0.0
-66.7008,0.0
-66.6908,0.0
-66.68079999999999,0.0
-66.6708,0.0
-66.6608,0.0
-66.65079999999999,0.0
-66.6408,0.0
-66.6308,0.0
-66.6208,0.0
-66.6108,0.0
-66.60079999999999,0.0
-66.5908,0.0
-66.5808,0.0
-66.57079999999999,0.0
-66.5608,0.0
-66.5508,0.0
-66.54079999999999,0.0
-66.5308,0.0
-66.5208,0.0
-66.5108,0.0
-66.5008,0.0
-66.4908,0.0
-66.4808,0.0
-66.4708,0.0
-66.46079999999999,0.0
-66.4508,0.0
-66.4408,0.0
-66.43079999999999,0.0
-66.4208,0.0
-66.4108,0.0
-66.40079999999999,0.0
-66.3908,0.0
-66.3808,0.0
-66.3708,0.0
-66.3608,0.0
-66.35079999999999,0.0
-66.3408,0.0
-66.3308,0.0
-66.32079999999999,0.0
-66.3108,0.0
-66.3008,0.0
-66.29079999999999,0.0
-66.2808,0.0
-66.2708,0.0
-66.2608,0.0
-66.2508,0.0
-66.2408,0.0
-66.2308,0.0
-66.2208,0.0
-66.21079999999999,0.0
-66.2008,0.0
-66.1908,0.0
-66.18079999999999,0.0
-66.1708,0.0
-66.1608,0.0
-66.15079999999999,0.0
-66.1408,0.0
-66.1308,0.0
-66.1208,0.0
-66.1108,0.0
-66.10079999999999,0.0
-66.0908,0.0
-66.0808,0.0
-66.07079999999999,0.0
-66.0608,0.0
-66.0508,0.0
-66.04079999999999,0.0
-66.0308,0.0
-66.0208,0.0
-66.0108,0.0
-66.0008,0.0
-65.9908,0.0
-65.9808,0.0
-65.9708,0.0
-65.96079999999999,0.0
-65.9508,0.0
-65.9408,0.0
-65.93079999999999,0.0
-65.9208,0.0
-65.9108,0.0
-65.90079999999999,0.0
-65.8908,0.0
-65.8808,0.0
-65.8708,0.0
-65.8608,0.0
-65.85079999999999,0.0
-65.8408,0.0
-65.8308,0.0
-65.82079999999999,0.0
-65.8108,0.0
-65.8008,0.0
-65.79079999999999,0.0
-65.7808,0.0
-65.7708,0.0
-65.7608,0.0
-65.7508,0.0
-65.7408,0.0
-65.7308,0.0
-65.7208,0.0
-65.71079999999999,0.0
-65.7008,0.0
-65.6908,0.0
-65.68079999999999,0.0
-65.6708,0.0
-65.6608,0.0
-65.65079999999999,0.0
-65.6408,0.0
-65.6308,0.0
-65.6208,0.0
-65.6108,0.0
-65.60079999999999,0.0
-65.5908,0.0
-65.5808,0.0
-65.57079999999999,0.0
-65.5608,0.0
-65.5508,0.0
-65.54079999999999,0.0
-65.5308,0.0
-65.5208,0.0
-65.5108,0.0
-65.5008,0.0
-65.4908,0.0
-65.4808,0.0
-65.4708,0.0
-65.46079999999999,0.0
-65.4508,0.0
-65.4408,0.0
-65.43079999999999,0.0
-65.4208,0.0
-65.4108,0.0
-65.40079999999999,0.0
-65.3908,0.0
-65.3808,0.0
-65.3708,0.0
-65.3608,0.0
-65.35079999999999,0.0
-65.3408,0.0
-65.3308,0.0
-65.32079999999999,0.0
-65.3108,0.0
-65.3008,0.0
-65.29079999999999,0.0
-65.2808,0.0
-65.2708,0.0
-65.2608,0.0
-65.2508,0.0
-65.2408,0.0
-65.2308,0.0
-65.2208,0.0
-65.21079999999999,0.0
-65.2008,0.0
-65.1908,0.0
-65.18079999999999,0.0
-65.1708,0.0
-65.1608,0.0
-65.15079999999999,0.0
-65.1408,0.0
-65.1308,0.0
-65.1208,0.0
-65.1108,0.0
-65.10079999999999,0.0
-65.0908,0.0
-65.0808,0.0
-65.07079999999999,0.0
-65.0608,0.0
-65.0508,0.0
-65.04079999999999,0.0
-65.0308,0.0
-65.0208,0.0
-65.0108,0.0
-65.0008,0.0
-64.9908,0.0
-64.9808,0.0
-64.9708,0.0
-64.96079999999999,0.0
-64.9508,0.0
-64.9408,0.0
-64.93079999999999,0.0
-64.9208,0.0
-64.9108,0.0
-64.90079999999999,0.0
-64.8908,0.0
-64.8808,0.0
-64.8708,0.0
-64.8608,0.0
-64.85079999999999,0.0
-64.8408,0.0
-64.8308,0.0
-64.82079999999999,0.0
-64.8108,0.0
-64.8008,0.0
-64.79079999999999,0.0
-64.7808,0.0
-64.7708,0.0
-64.7608,0.0
-64.7508,0.0
-64.7408,0.0
-64.7308,0.0
-64.7208,0.0
-64.71079999999999,0.0
-64.7008,0.0
-64.6908,0.0
-64.68079999999999,0.0
-64.6708,0.0
-64.6608,0.0
-64.65079999999999,0.0
-64.6408,0.0
-64.6308,0.0
-64.6208,0.0
-64.6108,0.0
-64.60079999999999,0.0
-64.5908,0.0
-64.5808,0.0
-64.57079999999999,0.0
-64.5608,0.0
-64.5508,0.0
-64.54079999999999,0.0
-64.5308,0.0
-64.5208,0.0
-64.5108,0.0
-64.5008,0.0
-64.4908,0.0
-64.4808,0.0
-64.4708,0.0
-64.46079999999999,0.0
-64.4508,0.0
-64.4408,0.0
-64.43079999999999,0.0
-64.4208,0.0
-64.4108,0.0
-64.40079999999999,0.0
-64.3908,0.0
-64.3808,0.0
-64.3708,0.0
-64.3608,0.0
-64.35079999999999,0.0
-64.3408,0.0
-64.3308,0.0
-64.32079999999999,0.0
-64.3108,0.0
-64.3008,0.0
-64.29079999999999,0.0
-64.2808,0.0
-64.2708,0.0
-64.2608,0.0
-64.2508,0.0
-64.2408,0.0
-64.2308,0.0
-64.2208,0.0
-64.21079999999999,0.0
-64.2008,0.0
-64.1908,0.0
-64.18079999999999,0.0
-64.1708,0.0
-64.1608,0.0
-64.15079999999999,0.0
-64.1408,0.0
-64.1308,0.0
-64.1208,0.0
-64.1108,0.0
-64.10079999999999,0.0
-64.0908,0.0
-64.0808,0.0
-64.07079999999999,0.0
-64.0608,0.0
-64.0508,0.0
-64.04079999999999,0.0
-64.0308,0.0
-64.0208,0.0
-64.0108,0.0
-64.0008,0.0
-63.99079999999999,0.0
-63.9808,0.0
-63.9708,0.0
-63.96079999999999,0.0
-63.9508,0.0
-63.940799999999996,0.0
-63.93079999999999,0.0
-63.9208,0.0
-63.910799999999995,0.0
-63.90079999999999,0.0
-63.8908,0.0
-63.880799999999994,0.0
-63.8708,0.0
-63.8608,0.0
-63.85079999999999,0.0
-63.8408,0.0
-63.830799999999996,0.0
-63.82079999999999,0.0
-63.8108,0.0
-63.800799999999995,0.0
-63.79079999999999,0.0
-63.7808,0.0
-63.770799999999994,0.0
-63.7608,0.0
-63.7508,0.0
-63.74079999999999,0.0
-63.7308,0.0
-63.7208,0.0
-63.71079999999999,0.0
-63.7008,0.0
-63.690799999999996,0.0
-63.68079999999999,0.0
-63.6708,0.0
-63.660799999999995,0.0
-63.65079999999999,0.0
-63.6408,0.0
-63.630799999999994,0.0
-63.6208,0.0
-63.6108,0.0
-63.60079999999999,0.0
-63.5908,0.0
-63.580799999999996,0.0
-63.57079999999999,0.0
-63.5608,0.0
-63.550799999999995,0.0
-63.54079999999999,0.0
-63.5308,0.0
-63.520799999999994,0.0
-63.5108,0.0
-63.5008,0.0
-63.49079999999999,0.0
-63.4808,0.0
-63.4708,0.0
-63.46079999999999,0.0
-63.4508,0.0
-63.440799999999996,0.0
-63.43079999999999,0.0
-63.4208,0.0
-63.410799999999995,0.0
-63.40079999999999,0.0
-63.3908,0.0
-63.380799999999994,0.0
-63.3708,0.0
-63.3608,0.0
-63.35079999999999,0.0
-63.3408,0.0
-63.330799999999996,0.0
-63.32079999999999,0.0
-63.3108,0.0
-63.300799999999995,0.0
-63.29079999999999,0.0
-63.2808,0.0
-63.270799999999994,0.0
-63.2608,0.0
-63.2508,0.0
-63.24079999999999,0.0
-63.2308,0.0
-63.2208,0.0
-63.21079999999999,0.0
-63.2008,0.0
-63.190799999999996,0.0
-63.18079999999999,0.0
-63.1708,0.0
-63.160799999999995,0.0
-63.15079999999999,0.0
-63.1408,0.0
-63.130799999999994,0.0
-63.1208,0.0
-63.1108,0.0
-63.10079999999999,0.0
-63.0908,0.0
-63.080799999999996,0.0
-63.07079999999999,0.0
-63.0608,0.0
-63.050799999999995,0.0
-63.04079999999999,0.0
-63.0308,0.0
-63.020799999999994,0.0
-63.0108,0.0
-63.0008,0.0
-62.99079999999999,0.0
-62.9808,0.0
-62.9708,0.0
-62.96079999999999,0.0
-62.9508,0.0
-62.940799999999996,0.0
-62.93079999999999,0.0
-62.9208,0.0
-62.910799999999995,0.0
-62.90079999999999,0.0
-62.8908,0.0
-62.880799999999994,0.0
-62.8708,0.0
-62.8608,0.0
-62.85079999999999,3.71e-22
-62.8408,7.87e-22
-62.830799999999996,1.64e-21
-62.82079999999999,3.36e-21
-62.8108,6.82e-21
-62.800799999999995,1.37e-20
-62.79079999999999,1.61e-19
-62.7808,7.66e-19
-62.770799999999994,1.65e-18
-62.7608,3.4e-18
-62.7508,6.93e-18
-62.74079999999999,1.4e-17
-62.7308,2.79e-17
-62.7208,5.5e-17
-62.71079999999999,1.4e-15
-62.7008,8.26e-15
-62.690799999999996,3.09e-14
-62.68079999999999,7.47e-14
-62.6708,1.54e-13
-62.660799999999995,3.13e-13
-62.65079999999999,6.3e-13
-62.6408,1.26e-12
-62.630799999999994,2.48e-12
-62.6208,4.83e-12
-62.6108,9.32e-12
-62.60079999999999,1.78e-11
-62.5908,3.36e-11
-62.580799999999996,6.28e-11
-62.57079999999999,1.16e-10
-62.5608,2.13e-10
-62.550799999999995,3.85e-10
-62.54079999999999,6.9e-10
-62.5308,1.22e-09
-62.520799999999994,2.14e-09
-62.5108,3.72e-09
-62.5008,6.38e-09
-62.49079999999999,1.08e-08
-62.4808,1.82e-08
-62.4708,3.03e-08
-62.46079999999999,4.98e-08
-62.4508,8.1e-08
-62.440799999999996,1.3e-07
-62.43079999999999,2.08e-07
-62.4208,3.27e-07
-62.410799999999995,5.1e-07
-62.40079999999999,7.87e-07
-62.3908,1.2e-06
-62.380799999999994,1.81e-06
-62.3708,2.71e-06
-62.3608,4e-06
-62.35079999999999,5.85e-06
-62.3408,8.47e-06
-62.330799999999996,1.21e-05
-62.32079999999999,1.72e-05
-62.3108,2.4e-05
-62.300799999999995,3.33e-05
-62.29079999999999,4.57e-05
-62.2808,6.2e-05
-62.270799999999994,8.33e-05
-62.2608,0.000111
-62.2508,0.000145
-62.24079999999999,0.000189
-62.2308,0.000243
-62.2208,0.000309
-62.21079999999999,0.000389
-62.2008,0.000485
-62.190799999999996,0.000598
-62.18079999999999,0.000729
-62.1708,0.000879
-62.160799999999995,0.00105
-62.15079999999999,0.00124
-62.1408,0.00145
-62.130799999999994,0.00167
-62.1208,0.00191
-62.1108,0.00217
-62.10079999999999,0.00242
-62.0908,0.00268
-62.080799999999996,0.00294
-62.07079999999999,0.00319
-62.0608,0.00342
-62.050799999999995,0.00363
-62.04079999999999,0.00381
-62.0308,0.00396
-62.020799999999994,0.00407
-62.0108,0.00414
-62.0008,0.00416
-61.99079999999999,0.00414
-61.9808,0.00408
-61.9708,0.00398
-61.96079999999999,0.00383
-61.9508,0.00366
-61.940799999999996,0.00345
-61.93079999999999,0.00322
-61.9208,0.00297
-61.910799999999995,0.00272
-61.90079999999999,0.00246
-61.8908,0.0022
-61.880799999999994,0.00195
-61.8708,0.0017
-61.8608,0.00148
-61.85079999999999,0.00127
-61.8408,0.00107
-61.830799999999996,0.000901
-61.82079999999999,0.000748
-61.8108,0.000615
-61.800799999999995,0.0005
-61.79079999999999,0.000402
-61.7808,0.00032
-61.770799999999994,0.000252
-61.7608,0.000196
-61.7508,0.000151
-61.74079999999999,0.000115
-61.7308,8.69e-05
-61.7208,6.49e-05
-61.71079999999999,4.79e-05
-61.7008,3.5e-05
-61.690799999999996,2.53e-05
-61.68079999999999,1.81e-05
-61.6708,1.28e-05
-61.660799999999995,8.98e-06
-61.65079999999999,6.23e-06
-61.6408,4.27e-06
-61.630799999999994,2.9e-06
-61.6208,1.95e-06
-61.6108,1.29e-06
-61.60079999999999,8.5e-07
-61.5908,5.53e-07
-61.580799999999996,3.56e-07
-61.57079999999999,2.27e-07
-61.5608,1.43e-07
-61.550799999999995,8.9e-08
-61.54079999999999,5.49e-08
-61.5308,3.35e-08
-61.520799999999994,2.03e-08
-61.5108,1.21e-08
-61.5008,7.17e-09
-61.49079999999999,4.2e-09
-61.4808,2.43e-09
-61.4708,1.39e-09
-61.46079999999999,7.9e-10
-61.4508,4.44e-10
-61.440799999999996,2.46e-10
-61.43079999999999,1.35e-10
-61.4208,7.37e-11
-61.410799999999995,3.97e-11
-61.40079999999999,2.11e-11
-61.3908,1.11e-11
-61.380799999999994,5.82e-12
-61.3708,3e-12
-61.3608,1.53e-12
-61.35079999999999,7.76e-13
-61.3408,3.88e-13
-61.330799999999996,1.92e-13
-61.32079999999999,9.38e-14
-61.3108,4.4e-14
-61.300799999999995,1.56e-14
-61.29079999999999,2.96e-15
-61.2808,1.41e-15
-61.270799999999994,6.76e-16
-61.2608,3.21e-16
-61.2508,0.0
-61.24079999999999,0.0
-61.2308,0.0
-61.2208,0.0
-61.21079999999999,0.0
-61.2008,0.0
-61.190799999999996,0.0
-61.18079999999999,0.0
-61.1708,0.0
-61.160799999999995,0.0
-61.15079999999999,0.0
-61.1408,0.0
-61.130799999999994,0.0
-61.1208,0.0
-61.1108,0.0
-61.10079999999999,0.0
-61.0908,0.0
-61.080799999999996,0.0
-61.07079999999999,0.0
-61.0608,0.0
-61.050799999999995,0.0
-61.04079999999999,0.0
-61.0308,0.0
-61.020799999999994,0.0
-61.0108,0.0
-61.0008,0.0
-60.99079999999999,0.0
-60.9808,0.0
-60.9708,0.0
-60.96079999999999,0.0
-60.9508,0.0
-60.940799999999996,0.0
-60.93079999999999,0.0
-60.9208,0.0
-60.910799999999995,0.0
-60.90079999999999,0.0
-60.8908,0.0
-60.880799999999994,0.0
-60.8708,0.0
-60.8608,0.0
-60.85079999999999,0.0
-60.8408,0.0
-60.830799999999996,0.0
-60.82079999999999,0.0
-60.8108,0.0
-60.800799999999995,0.0
-60.79079999999999,0.0
-60.7808,0.0
-60.770799999999994,0.0
-60.7608,0.0
-60.7508,0.0
-60.74079999999999,0.0
-60.7308,0.0
-60.7208,0.0
-60.71079999999999,0.0
-60.7008,0.0
-60.690799999999996,0.0
-60.68079999999999,0.0
-60.6708,0.0
-60.660799999999995,0.0
-60.65079999999999,0.0
-60.6408,0.0
-60.630799999999994,0.0
-60.6208,0.0
-60.6108,0.0
-60.60079999999999,0.0
-60.5908,0.0
-60.580799999999996,0.0
-60.57079999999999,0.0
-60.5608,0.0
-60.550799999999995,0.0
-60.54079999999999,0.0
-60.5308,0.0
-60.520799999999994,0.0
-60.5108,0.0
-60.5008,0.0
-60.49079999999999,0.0
-60.4808,0.0
-60.4708,0.0
-60.46079999999999,0.0
-60.4508,0.0
-60.440799999999996,0.0
-60.43079999999999,0.0
-60.4208,0.0
-60.410799999999995,0.0
-60.40079999999999,0.0
-60.3908,0.0
-60.380799999999994,0.0
-60.3708,0.0
-60.3608,0.0
-60.35079999999999,0.0
-60.3408,0.0
-60.330799999999996,0.0
-60.32079999999999,0.0
-60.3108,0.0
-60.300799999999995,0.0
-60.29079999999999,0.0
-60.2808,0.0
-60.270799999999994,0.0
-60.2608,0.0
-60.2508,0.0
-60.24079999999999,0.0
-60.2308,0.0
-60.2208,0.0
-60.21079999999999,0.0
-60.2008,0.0
-60.190799999999996,0.0
-60.18079999999999,0.0
-60.1708,0.0
-60.160799999999995,0.0
-60.15079999999999,0.0
-60.1408,0.0
-60.130799999999994,0.0
-60.1208,0.0
-60.1108,0.0
-60.10079999999999,0.0
-60.0908,0.0
-60.080799999999996,0.0
-60.07079999999999,0.0
-60.0608,0.0
-60.050799999999995,0.0
-60.04079999999999,0.0
-60.0308,0.0
-60.020799999999994,0.0
-60.0108,0.0
-60.0008,0.0
-59.99079999999999,0.0
-59.9808,0.0
-59.9708,0.0
-59.96079999999999,0.0
-59.9508,0.0
-59.940799999999996,0.0
-59.93079999999999,0.0
-59.9208,0.0
-59.910799999999995,0.0
-59.90079999999999,0.0
-59.8908,0.0
-59.880799999999994,0.0
-59.8708,0.0
-59.8608,0.0
-59.85079999999999,0.0
-59.8408,0.0
-59.830799999999996,0.0
-59.82079999999999,0.0
-59.8108,0.0
-59.800799999999995,0.0
-59.79079999999999,0.0
-59.7808,0.0
-59.770799999999994,0.0
-59.7608,0.0
-59.7508,0.0
-59.74079999999999,0.0
-59.7308,0.0
-59.7208,0.0
-59.71079999999999,0.0
-59.7008,0.0
-59.690799999999996,0.0
-59.68079999999999,0.0
-59.6708,0.0
-59.660799999999995,0.0
-59.65079999999999,0.0
-59.6408,0.0
-59.630799999999994,0.0
-59.6208,0.0
-59.6108,0.0
-59.60079999999999,0.0
-59.5908,0.0
-59.580799999999996,0.0
-59.57079999999999,0.0
-59.5608,0.0
-59.550799999999995,0.0
-59.54079999999999,0.0
-59.5308,0.0
-59.520799999999994,0.0
-59.5108,0.0
-59.5008,0.0
-59.49079999999999,0.0
-59.4808,0.0
-59.4708,0.0
-59.46079999999999,0.0
-59.4508,0.0
-59.440799999999996,0.0
-59.430800000000005,0.0
-59.4208,0.0
-59.410799999999995,0.0
-59.400800000000004,0.0
-59.3908,0.0
-59.380799999999994,0.0
-59.3708,0.0
-59.3608,0.0
-59.35080000000001,0.0
-59.3408,0.0
-59.330799999999996,0.0
-59.320800000000006,0.0
-59.3108,0.0
-59.300799999999995,0.0
-59.290800000000004,0.0
-59.2808,0.0
-59.270799999999994,0.0
-59.2608,0.0
-59.2508,0.0
-59.24079999999999,0.0
-59.2308,0.0
-59.2208,0.0
-59.210800000000006,0.0
-59.2008,0.0
-59.190799999999996,0.0
-59.180800000000005,0.0
-59.1708,0.0
-59.160799999999995,0.0
-59.150800000000004,0.0
-59.1408,0.0
-59.130799999999994,0.0
-59.1208,0.0
-59.1108,0.0
-59.10080000000001,0.0
-59.0908,0.0
-59.080799999999996,0.0
-59.070800000000006,0.0
-59.0608,0.0
-59.050799999999995,0.0
-59.040800000000004,0.0
-59.0308,0.0
-59.020799999999994,0.0
-59.0108,0.0
-59.0008,0.0
-58.99079999999999,0.0
-58.9808,0.0
-58.9708,0.0
-58.960800000000006,0.0
-58.9508,0.0
-58.940799999999996,0.0
-58.930800000000005,0.0
-58.9208,0.0
-58.910799999999995,0.0
-58.900800000000004,0.0
-58.8908,0.0
-58.880799999999994,0.0
-58.8708,0.0
-58.8608,0.0
-58.85080000000001,0.0
-58.8408,0.0
-58.830799999999996,0.0
-58.820800000000006,0.0
-58.8108,0.0
-58.800799999999995,0.0
-58.790800000000004,0.0
-58.7808,0.0
-58.770799999999994,0.0
-58.7608,0.0
-58.7508,0.0
-58.74079999999999,0.0
